Book Name,Total Tokens,Unique Tokens,Min Colors
MobyDick.txt,60,52,3
MobyDick.txt,60,40,3
MobyDick.txt,21,18,3
MobyDick.txt,67,52,3
MobyDick.txt,41,36,3
MobyDick.txt,11,11,2
MobyDick.txt,34,31,3
MobyDick.txt,43,34,3
MobyDick.txt,40,30,3
MobyDick.txt,45,34,3
MobyDick.txt,64,54,3
MobyDick.txt,33,31,3
MobyDick.txt,9,9,2
MobyDick.txt,10,9,2
MobyDick.txt,17,17,2
MobyDick.txt,13,13,2
MobyDick.txt,3,3,2
MobyDick.txt,3,3,2
MobyDick.txt,116,87,3
MobyDick.txt,66,39,3
MobyDick.txt,69,44,3
MobyDick.txt,26,21,3
MobyDick.txt,210,113,3
MobyDick.txt,38,29,3
MobyDick.txt,6,6,2
MobyDick.txt,47,41,3
MobyDick.txt,21,19,3
MobyDick.txt,20,20,2
MobyDick.txt,15,13,3
MobyDick.txt,24,21,3
MobyDick.txt,20,19,3
MobyDick.txt,32,29,3
MobyDick.txt,48,40,3
MobyDick.txt,35,31,3
MobyDick.txt,35,33,2
MobyDick.txt,85,52,4
MobyDick.txt,5,5,2
MobyDick.txt,10,10,2
MobyDick.txt,27,25,3
MobyDick.txt,6,6,2
MobyDick.txt,15,13,2
MobyDick.txt,89,60,3
MobyDick.txt,55,48,3
MobyDick.txt,96,72,3
MobyDick.txt,17,17,2
MobyDick.txt,75,52,3
MobyDick.txt,6,6,2
MobyDick.txt,46,36,3
MobyDick.txt,51,39,3
MobyDick.txt,6,6,2
MobyDick.txt,38,28,3
MobyDick.txt,10,10,2
MobyDick.txt,3,3,2
MobyDick.txt,3,3,2
MobyDick.txt,117,74,3
MobyDick.txt,21,19,3
MobyDick.txt,8,7,2
MobyDick.txt,47,36,3
MobyDick.txt,51,41,3
MobyDick.txt,27,24,3
MobyDick.txt,30,26,3
MobyDick.txt,38,32,3
MobyDick.txt,59,50,3
MobyDick.txt,20,19,3
MobyDick.txt,62,44,3
MobyDick.txt,50,40,3
MobyDick.txt,22,17,3
MobyDick.txt,21,18,3
MobyDick.txt,127,83,3
MobyDick.txt,50,44,3
MobyDick.txt,22,19,2
MobyDick.txt,52,43,3
MobyDick.txt,66,51,3
MobyDick.txt,37,33,3
MobyDick.txt,16,13,3
MobyDick.txt,24,18,3
MobyDick.txt,45,38,3
MobyDick.txt,14,14,2
MobyDick.txt,17,15,3
MobyDick.txt,41,34,3
MobyDick.txt,32,28,3
MobyDick.txt,67,46,3
MobyDick.txt,27,25,3
MobyDick.txt,8,8,2
MobyDick.txt,62,49,3
MobyDick.txt,17,17,2
MobyDick.txt,13,13,2
MobyDick.txt,21,18,3
MobyDick.txt,264,148,3
MobyDick.txt,31,24,3
MobyDick.txt,34,28,3
MobyDick.txt,7,7,2
MobyDick.txt,3,3,2
MobyDick.txt,9,9,2
MobyDick.txt,15,12,3
MobyDick.txt,51,32,3
MobyDick.txt,73,53,3
MobyDick.txt,9,9,2
MobyDick.txt,26,24,3
MobyDick.txt,9,9,2
MobyDick.txt,15,14,3
MobyDick.txt,12,10,2
MobyDick.txt,36,26,3
MobyDick.txt,21,19,3
MobyDick.txt,15,13,3
MobyDick.txt,8,6,2
MobyDick.txt,22,20,3
MobyDick.txt,53,38,3
MobyDick.txt,44,37,3
MobyDick.txt,3,3,2
MobyDick.txt,4,4,2
MobyDick.txt,24,21,3
MobyDick.txt,32,29,3
MobyDick.txt,38,37,3
MobyDick.txt,8,8,2
MobyDick.txt,25,23,3
MobyDick.txt,25,22,3
MobyDick.txt,38,28,3
MobyDick.txt,45,35,3
MobyDick.txt,55,43,3
MobyDick.txt,6,6,2
MobyDick.txt,54,41,3
MobyDick.txt,41,34,3
MobyDick.txt,16,14,3
MobyDick.txt,12,12,2
MobyDick.txt,9,7,3
MobyDick.txt,6,6,2
MobyDick.txt,17,16,3
MobyDick.txt,3,3,2
MobyDick.txt,3,3,2
MobyDick.txt,60,43,3
MobyDick.txt,40,35,3
MobyDick.txt,77,59,3
MobyDick.txt,48,43,3
MobyDick.txt,8,8,2
MobyDick.txt,24,21,3
MobyDick.txt,52,43,3
MobyDick.txt,45,39,3
MobyDick.txt,60,49,3
MobyDick.txt,18,15,3
MobyDick.txt,57,43,3
MobyDick.txt,27,25,2
MobyDick.txt,17,17,2
MobyDick.txt,40,34,3
MobyDick.txt,24,22,2
MobyDick.txt,86,57,3
MobyDick.txt,14,14,2
MobyDick.txt,10,10,2
MobyDick.txt,51,42,3
MobyDick.txt,43,35,3
MobyDick.txt,14,14,2
MobyDick.txt,5,5,2
MobyDick.txt,25,22,3
MobyDick.txt,20,18,3
MobyDick.txt,48,35,3
MobyDick.txt,46,35,3
MobyDick.txt,46,37,3
MobyDick.txt,29,27,3
MobyDick.txt,26,25,2
MobyDick.txt,5,5,2
MobyDick.txt,5,5,2
MobyDick.txt,38,30,3
MobyDick.txt,65,46,3
MobyDick.txt,23,19,3
MobyDick.txt,30,29,3
MobyDick.txt,14,14,2
MobyDick.txt,36,29,3
MobyDick.txt,45,35,3
MobyDick.txt,38,30,3
MobyDick.txt,46,39,3
MobyDick.txt,17,14,2
MobyDick.txt,12,10,2
MobyDick.txt,9,9,2
MobyDick.txt,5,5,2
MobyDick.txt,12,12,2
MobyDick.txt,36,30,3
MobyDick.txt,9,9,2
MobyDick.txt,6,6,2
MobyDick.txt,20,20,2
MobyDick.txt,7,7,2
MobyDick.txt,9,9,2
MobyDick.txt,61,42,3
MobyDick.txt,14,14,2
MobyDick.txt,4,4,2
MobyDick.txt,4,4,2
MobyDick.txt,25,24,3
MobyDick.txt,12,12,2
MobyDick.txt,10,10,2
MobyDick.txt,57,45,3
MobyDick.txt,23,19,3
MobyDick.txt,5,5,2
MobyDick.txt,10,10,2
MobyDick.txt,8,8,2
MobyDick.txt,3,3,2
MobyDick.txt,17,17,2
MobyDick.txt,3,3,2
MobyDick.txt,18,17,2
MobyDick.txt,21,19,3
MobyDick.txt,122,79,3
MobyDick.txt,3,3,2
MobyDick.txt,2,2,2
MobyDick.txt,17,16,3
MobyDick.txt,35,29,3
MobyDick.txt,31,28,3
MobyDick.txt,19,15,3
MobyDick.txt,11,11,2
MobyDick.txt,26,22,3
MobyDick.txt,25,20,2
MobyDick.txt,39,35,3
MobyDick.txt,27,23,3
MobyDick.txt,16,16,2
MobyDick.txt,21,20,3
MobyDick.txt,31,18,2
MobyDick.txt,23,21,3
MobyDick.txt,19,18,3
MobyDick.txt,3,3,2
MobyDick.txt,4,4,2
MobyDick.txt,20,17,3
MobyDick.txt,34,31,3
MobyDick.txt,15,15,2
MobyDick.txt,28,27,3
MobyDick.txt,19,17,2
MobyDick.txt,31,25,3
MobyDick.txt,9,8,3
MobyDick.txt,13,13,2
MobyDick.txt,75,55,3
MobyDick.txt,27,27,2
MobyDick.txt,27,23,3
MobyDick.txt,34,29,3
MobyDick.txt,53,43,3
MobyDick.txt,8,8,2
MobyDick.txt,219,134,3
MobyDick.txt,33,29,3
MobyDick.txt,40,30,3
MobyDick.txt,29,25,2
MobyDick.txt,42,35,3
MobyDick.txt,9,9,2
MobyDick.txt,17,15,3
MobyDick.txt,41,34,3
MobyDick.txt,62,48,3
MobyDick.txt,77,57,3
MobyDick.txt,52,40,3
MobyDick.txt,69,54,3
MobyDick.txt,40,37,3
MobyDick.txt,20,19,3
MobyDick.txt,27,23,3
MobyDick.txt,34,30,3
MobyDick.txt,5,5,2
MobyDick.txt,8,8,2
MobyDick.txt,7,7,2
MobyDick.txt,111,78,3
MobyDick.txt,79,56,3
MobyDick.txt,30,25,3
MobyDick.txt,3,3,2
MobyDick.txt,4,4,2
MobyDick.txt,6,6,2
MobyDick.txt,25,19,3
MobyDick.txt,49,40,3
MobyDick.txt,34,28,3
MobyDick.txt,29,22,3
MobyDick.txt,34,28,3
MobyDick.txt,18,17,2
MobyDick.txt,18,17,2
MobyDick.txt,12,12,2
MobyDick.txt,78,55,3
MobyDick.txt,67,52,3
MobyDick.txt,22,17,3
MobyDick.txt,22,18,3
MobyDick.txt,60,44,3
MobyDick.txt,24,18,3
MobyDick.txt,94,73,3
MobyDick.txt,17,16,3
MobyDick.txt,49,41,3
MobyDick.txt,82,65,3
MobyDick.txt,49,41,3
MobyDick.txt,22,19,3
MobyDick.txt,17,17,2
MobyDick.txt,64,51,3
MobyDick.txt,16,14,3
MobyDick.txt,18,18,2
MobyDick.txt,30,29,3
MobyDick.txt,29,25,3
MobyDick.txt,103,75,3
MobyDick.txt,19,17,3
MobyDick.txt,6,6,2
MobyDick.txt,52,42,3
MobyDick.txt,16,15,3
MobyDick.txt,78,56,3
MobyDick.txt,44,29,3
MobyDick.txt,47,36,3
MobyDick.txt,10,10,2
MobyDick.txt,29,24,3
MobyDick.txt,33,29,3
MobyDick.txt,23,20,3
MobyDick.txt,80,57,3
MobyDick.txt,30,25,3
MobyDick.txt,28,25,3
MobyDick.txt,51,39,3
MobyDick.txt,36,25,3
MobyDick.txt,30,24,3
MobyDick.txt,33,29,3
MobyDick.txt,30,25,3
MobyDick.txt,11,11,2
MobyDick.txt,18,16,3
MobyDick.txt,36,30,3
MobyDick.txt,15,14,3
MobyDick.txt,47,37,3
MobyDick.txt,16,14,2
MobyDick.txt,4,4,2
MobyDick.txt,63,50,3
MobyDick.txt,3,3,2
MobyDick.txt,2,2,2
MobyDick.txt,16,16,2
MobyDick.txt,57,44,3
MobyDick.txt,29,27,3
MobyDick.txt,48,40,3
MobyDick.txt,31,31,2
MobyDick.txt,30,27,3
MobyDick.txt,40,33,3
MobyDick.txt,74,55,3
MobyDick.txt,41,31,3
MobyDick.txt,43,35,3
MobyDick.txt,61,48,3
MobyDick.txt,73,54,3
MobyDick.txt,13,13,2
MobyDick.txt,18,17,3
MobyDick.txt,35,30,3
MobyDick.txt,27,24,3
MobyDick.txt,43,37,3
MobyDick.txt,62,49,3
MobyDick.txt,26,24,2
MobyDick.txt,22,20,3
MobyDick.txt,59,49,3
MobyDick.txt,41,33,3
MobyDick.txt,23,19,2
MobyDick.txt,58,49,3
MobyDick.txt,50,43,3
MobyDick.txt,63,54,3
MobyDick.txt,19,18,3
MobyDick.txt,37,31,3
MobyDick.txt,36,34,3
MobyDick.txt,26,22,3
MobyDick.txt,44,40,3
MobyDick.txt,31,30,2
MobyDick.txt,17,15,2
MobyDick.txt,37,32,3
MobyDick.txt,52,41,3
MobyDick.txt,51,37,3
MobyDick.txt,82,58,3
MobyDick.txt,29,23,3
MobyDick.txt,75,57,3
MobyDick.txt,30,26,3
MobyDick.txt,3,3,2
MobyDick.txt,8,8,2
MobyDick.txt,41,31,3
MobyDick.txt,35,27,3
MobyDick.txt,32,28,3
MobyDick.txt,18,17,3
MobyDick.txt,21,20,3
MobyDick.txt,34,30,3
MobyDick.txt,17,16,3
MobyDick.txt,28,25,3
MobyDick.txt,21,19,3
MobyDick.txt,205,125,4
MobyDick.txt,68,54,3
MobyDick.txt,106,77,3
MobyDick.txt,2,2,2
MobyDick.txt,32,24,3
MobyDick.txt,9,9,2
MobyDick.txt,222,129,3
MobyDick.txt,40,32,3
MobyDick.txt,23,22,3
MobyDick.txt,36,25,3
MobyDick.txt,18,16,2
MobyDick.txt,23,19,3
MobyDick.txt,28,27,3
MobyDick.txt,67,49,3
MobyDick.txt,5,5,2
MobyDick.txt,33,28,3
MobyDick.txt,22,20,3
MobyDick.txt,42,33,3
MobyDick.txt,11,11,2
MobyDick.txt,8,8,2
MobyDick.txt,20,18,2
MobyDick.txt,26,22,3
MobyDick.txt,29,22,3
MobyDick.txt,16,15,2
MobyDick.txt,8,8,2
MobyDick.txt,23,20,3
MobyDick.txt,36,27,3
MobyDick.txt,13,13,2
MobyDick.txt,26,23,3
MobyDick.txt,7,7,2
MobyDick.txt,10,9,2
MobyDick.txt,10,10,2
MobyDick.txt,16,15,3
MobyDick.txt,58,44,3
MobyDick.txt,3,3,2
MobyDick.txt,48,36,3
MobyDick.txt,24,19,3
MobyDick.txt,27,20,3
MobyDick.txt,24,22,3
MobyDick.txt,23,16,3
MobyDick.txt,48,39,3
MobyDick.txt,17,16,2
MobyDick.txt,49,38,3
MobyDick.txt,8,8,2
MobyDick.txt,29,25,3
MobyDick.txt,18,17,3
MobyDick.txt,21,17,3
MobyDick.txt,10,10,2
MobyDick.txt,3,3,2
MobyDick.txt,3,3,2
MobyDick.txt,20,18,2
MobyDick.txt,42,32,3
MobyDick.txt,5,5,2
MobyDick.txt,18,15,3
MobyDick.txt,66,46,3
MobyDick.txt,30,20,3
MobyDick.txt,26,21,3
MobyDick.txt,14,13,2
MobyDick.txt,59,38,3
MobyDick.txt,30,24,3
MobyDick.txt,50,35,3
MobyDick.txt,24,21,3
MobyDick.txt,47,39,3
MobyDick.txt,9,9,2
MobyDick.txt,4,4,2
MobyDick.txt,43,33,3
MobyDick.txt,73,53,3
MobyDick.txt,55,39,3
MobyDick.txt,32,26,3
MobyDick.txt,58,39,4
MobyDick.txt,78,37,3
MobyDick.txt,26,20,3
MobyDick.txt,19,16,3
MobyDick.txt,12,10,2
MobyDick.txt,5,5,2
MobyDick.txt,47,36,3
MobyDick.txt,33,29,3
MobyDick.txt,32,28,3
MobyDick.txt,14,12,3
MobyDick.txt,40,31,3
MobyDick.txt,13,13,2
MobyDick.txt,14,14,2
MobyDick.txt,28,23,3
MobyDick.txt,2,2,2
MobyDick.txt,7,7,2
MobyDick.txt,10,9,2
MobyDick.txt,7,7,2
MobyDick.txt,45,37,3
MobyDick.txt,11,11,2
MobyDick.txt,12,12,2
MobyDick.txt,7,7,2
MobyDick.txt,11,10,2
MobyDick.txt,13,12,2
MobyDick.txt,2,2,2
MobyDick.txt,22,21,2
MobyDick.txt,60,47,3
MobyDick.txt,22,22,2
MobyDick.txt,7,7,2
MobyDick.txt,15,14,3
MobyDick.txt,167,100,3
MobyDick.txt,34,28,3
MobyDick.txt,30,23,3
MobyDick.txt,67,42,3
MobyDick.txt,15,12,3
MobyDick.txt,2,2,2
MobyDick.txt,2,2,2
MobyDick.txt,18,18,2
MobyDick.txt,32,30,3
MobyDick.txt,5,5,2
MobyDick.txt,19,17,3
MobyDick.txt,24,21,3
MobyDick.txt,20,18,3
MobyDick.txt,13,12,3
MobyDick.txt,63,48,3
MobyDick.txt,36,28,3
MobyDick.txt,12,12,2
MobyDick.txt,27,21,3
MobyDick.txt,35,28,3
MobyDick.txt,32,26,3
MobyDick.txt,37,33,3
MobyDick.txt,20,17,2
MobyDick.txt,13,13,2
MobyDick.txt,36,33,3
MobyDick.txt,20,20,2
MobyDick.txt,23,21,3
MobyDick.txt,28,24,3
MobyDick.txt,15,14,3
MobyDick.txt,9,8,2
MobyDick.txt,22,19,3
MobyDick.txt,38,32,3
MobyDick.txt,15,14,2
MobyDick.txt,10,10,2
MobyDick.txt,12,12,2
MobyDick.txt,8,8,2
MobyDick.txt,33,24,3
MobyDick.txt,7,7,2
MobyDick.txt,39,33,3
MobyDick.txt,70,50,3
MobyDick.txt,98,75,3
MobyDick.txt,7,7,2
MobyDick.txt,32,28,3
MobyDick.txt,22,20,3
MobyDick.txt,9,9,2
MobyDick.txt,24,21,3
MobyDick.txt,26,24,3
MobyDick.txt,17,14,3
MobyDick.txt,5,5,2
MobyDick.txt,12,12,2
MobyDick.txt,21,17,3
MobyDick.txt,18,16,2
MobyDick.txt,30,26,3
MobyDick.txt,21,19,3
MobyDick.txt,76,58,3
MobyDick.txt,54,40,3
MobyDick.txt,56,45,3
MobyDick.txt,31,28,3
MobyDick.txt,2,2,2
MobyDick.txt,16,10,2
MobyDick.txt,26,16,3
MobyDick.txt,2,2,2
MobyDick.txt,12,11,2
MobyDick.txt,40,20,3
MobyDick.txt,65,35,3
MobyDick.txt,55,37,3
MobyDick.txt,14,13,3
MobyDick.txt,13,13,2
MobyDick.txt,7,7,2
MobyDick.txt,64,51,3
MobyDick.txt,28,22,3
MobyDick.txt,25,22,3
MobyDick.txt,18,18,2
MobyDick.txt,46,36,3
MobyDick.txt,23,22,3
MobyDick.txt,37,28,3
MobyDick.txt,28,23,3
MobyDick.txt,37,22,3
MobyDick.txt,16,14,3
MobyDick.txt,17,16,3
MobyDick.txt,33,19,2
MobyDick.txt,68,50,3
MobyDick.txt,21,16,3
MobyDick.txt,28,27,3
MobyDick.txt,23,23,2
MobyDick.txt,20,19,2
MobyDick.txt,77,53,3
MobyDick.txt,37,29,3
MobyDick.txt,21,20,3
MobyDick.txt,21,19,3
MobyDick.txt,33,29,3
MobyDick.txt,29,24,3
MobyDick.txt,58,46,3
MobyDick.txt,11,11,2
MobyDick.txt,8,8,2
MobyDick.txt,15,14,2
MobyDick.txt,78,60,3
MobyDick.txt,35,26,3
MobyDick.txt,25,22,3
MobyDick.txt,35,25,3
MobyDick.txt,104,74,3
MobyDick.txt,3,3,2
MobyDick.txt,45,39,3
MobyDick.txt,21,17,3
MobyDick.txt,24,21,3
MobyDick.txt,13,12,3
MobyDick.txt,42,34,3
MobyDick.txt,13,13,2
MobyDick.txt,35,28,3
MobyDick.txt,23,22,3
MobyDick.txt,18,18,2
MobyDick.txt,34,30,3
MobyDick.txt,27,26,2
MobyDick.txt,26,22,3
MobyDick.txt,3,3,2
MobyDick.txt,26,21,3
MobyDick.txt,12,12,2
MobyDick.txt,22,20,3
MobyDick.txt,28,24,3
MobyDick.txt,7,7,2
MobyDick.txt,4,4,2
MobyDick.txt,28,25,3
MobyDick.txt,26,21,3
MobyDick.txt,11,11,2
MobyDick.txt,12,12,2
MobyDick.txt,25,24,3
MobyDick.txt,4,4,2
MobyDick.txt,12,12,2
MobyDick.txt,40,33,3
MobyDick.txt,32,30,3
MobyDick.txt,16,16,2
MobyDick.txt,6,6,2
MobyDick.txt,5,5,2
MobyDick.txt,17,16,3
MobyDick.txt,19,14,2
MobyDick.txt,66,40,3
MobyDick.txt,55,39,3
MobyDick.txt,54,42,3
MobyDick.txt,19,18,3
MobyDick.txt,26,24,3
MobyDick.txt,25,22,2
MobyDick.txt,18,16,3
MobyDick.txt,36,27,3
MobyDick.txt,19,18,3
MobyDick.txt,24,20,3
MobyDick.txt,12,11,2
MobyDick.txt,31,28,3
MobyDick.txt,11,11,2
MobyDick.txt,8,8,2
MobyDick.txt,22,21,2
MobyDick.txt,53,43,3
MobyDick.txt,21,19,3
MobyDick.txt,45,34,3
MobyDick.txt,28,23,3
MobyDick.txt,26,21,3
MobyDick.txt,32,30,3
MobyDick.txt,17,17,2
MobyDick.txt,44,36,3
MobyDick.txt,42,33,3
MobyDick.txt,12,12,2
MobyDick.txt,40,34,3
MobyDick.txt,19,14,3
MobyDick.txt,20,19,2
MobyDick.txt,40,38,3
MobyDick.txt,27,25,3
MobyDick.txt,12,12,2
MobyDick.txt,120,75,3
MobyDick.txt,30,25,3
MobyDick.txt,23,19,3
MobyDick.txt,9,9,2
MobyDick.txt,35,27,3
MobyDick.txt,24,21,3
MobyDick.txt,11,11,2
MobyDick.txt,27,24,3
MobyDick.txt,6,6,2
MobyDick.txt,10,10,2
MobyDick.txt,19,18,2
MobyDick.txt,17,15,3
MobyDick.txt,34,26,3
MobyDick.txt,35,30,3
MobyDick.txt,12,10,2
MobyDick.txt,10,10,2
MobyDick.txt,18,13,3
MobyDick.txt,9,8,3
MobyDick.txt,2,2,2
MobyDick.txt,4,4,2
MobyDick.txt,2,2,2
MobyDick.txt,4,4,2
MobyDick.txt,2,2,2
MobyDick.txt,6,6,2
MobyDick.txt,50,44,3
MobyDick.txt,37,30,3
MobyDick.txt,28,22,3
MobyDick.txt,27,26,2
MobyDick.txt,34,31,3
MobyDick.txt,11,11,2
MobyDick.txt,15,15,2
MobyDick.txt,11,10,2
MobyDick.txt,7,7,2
MobyDick.txt,28,27,3
MobyDick.txt,18,17,3
MobyDick.txt,14,14,2
MobyDick.txt,9,9,2
MobyDick.txt,7,7,2
MobyDick.txt,9,9,2
MobyDick.txt,12,12,2
MobyDick.txt,15,14,3
MobyDick.txt,25,23,3
MobyDick.txt,19,14,3
MobyDick.txt,3,3,2
MobyDick.txt,12,11,3
MobyDick.txt,17,16,3
MobyDick.txt,11,11,2
MobyDick.txt,15,14,3
MobyDick.txt,38,30,3
MobyDick.txt,39,30,3
MobyDick.txt,36,30,3
MobyDick.txt,29,26,3
MobyDick.txt,8,8,2
MobyDick.txt,58,47,3
MobyDick.txt,35,31,3
MobyDick.txt,7,7,2
MobyDick.txt,38,25,3
MobyDick.txt,10,10,2
MobyDick.txt,31,26,3
MobyDick.txt,33,31,3
MobyDick.txt,90,51,3
MobyDick.txt,28,24,3
MobyDick.txt,26,24,2
MobyDick.txt,23,20,3
MobyDick.txt,12,12,2
MobyDick.txt,34,28,3
MobyDick.txt,24,22,3
MobyDick.txt,8,8,2
MobyDick.txt,17,13,3
MobyDick.txt,11,8,2
MobyDick.txt,3,3,2
MobyDick.txt,3,3,2
MobyDick.txt,55,37,3
MobyDick.txt,60,47,3
MobyDick.txt,21,20,2
MobyDick.txt,41,35,3
MobyDick.txt,29,25,3
MobyDick.txt,25,24,3
MobyDick.txt,107,77,3
MobyDick.txt,25,21,3
MobyDick.txt,42,30,3
MobyDick.txt,26,24,3
MobyDick.txt,148,100,3
MobyDick.txt,55,46,3
MobyDick.txt,112,77,3
MobyDick.txt,47,39,3
MobyDick.txt,30,28,3
MobyDick.txt,49,40,3
MobyDick.txt,68,52,3
MobyDick.txt,29,28,2
MobyDick.txt,35,28,3
MobyDick.txt,38,33,3
MobyDick.txt,61,48,3
MobyDick.txt,35,25,3
MobyDick.txt,3,3,2
MobyDick.txt,5,5,2
MobyDick.txt,85,58,3
MobyDick.txt,20,19,2
MobyDick.txt,40,30,3
MobyDick.txt,77,54,3
MobyDick.txt,55,45,3
MobyDick.txt,113,79,3
MobyDick.txt,44,35,3
MobyDick.txt,105,73,3
MobyDick.txt,4,4,2
MobyDick.txt,3,3,2
MobyDick.txt,3,3,2
MobyDick.txt,31,23,3
MobyDick.txt,56,42,3
MobyDick.txt,17,16,3
MobyDick.txt,13,12,2
MobyDick.txt,37,29,3
MobyDick.txt,32,28,3
MobyDick.txt,13,13,2
MobyDick.txt,24,22,3
MobyDick.txt,26,24,3
MobyDick.txt,29,26,3
MobyDick.txt,2,2,2
MobyDick.txt,71,51,3
MobyDick.txt,51,43,3
MobyDick.txt,21,19,3
MobyDick.txt,20,18,2
MobyDick.txt,16,14,3
MobyDick.txt,23,19,3
MobyDick.txt,38,32,3
MobyDick.txt,18,17,3
MobyDick.txt,13,12,3
MobyDick.txt,69,48,3
MobyDick.txt,3,3,2
MobyDick.txt,18,15,3
MobyDick.txt,2,2,2
MobyDick.txt,14,14,2
MobyDick.txt,23,19,3
MobyDick.txt,62,48,3
MobyDick.txt,43,34,3
MobyDick.txt,19,19,2
MobyDick.txt,15,14,3
MobyDick.txt,35,29,3
MobyDick.txt,25,16,3
MobyDick.txt,69,51,3
MobyDick.txt,22,21,3
MobyDick.txt,32,25,3
MobyDick.txt,17,16,2
MobyDick.txt,16,15,3
MobyDick.txt,40,33,3
MobyDick.txt,37,27,3
MobyDick.txt,18,17,3
MobyDick.txt,47,38,3
MobyDick.txt,46,37,3
MobyDick.txt,51,44,3
MobyDick.txt,30,26,3
MobyDick.txt,36,31,3
MobyDick.txt,43,38,3
MobyDick.txt,75,58,3
MobyDick.txt,17,16,3
MobyDick.txt,28,27,3
MobyDick.txt,33,27,3
MobyDick.txt,13,11,3
MobyDick.txt,47,40,3
MobyDick.txt,46,39,3
MobyDick.txt,49,39,3
MobyDick.txt,27,24,3
MobyDick.txt,2,2,2
MobyDick.txt,14,14,2
MobyDick.txt,14,13,2
MobyDick.txt,48,39,3
MobyDick.txt,53,42,3
MobyDick.txt,57,45,3
MobyDick.txt,30,25,3
MobyDick.txt,46,36,3
MobyDick.txt,20,18,3
MobyDick.txt,17,17,2
MobyDick.txt,18,14,3
MobyDick.txt,71,50,3
MobyDick.txt,3,3,2
MobyDick.txt,5,5,2
MobyDick.txt,24,23,2
MobyDick.txt,42,39,3
MobyDick.txt,73,57,3
MobyDick.txt,31,28,3
MobyDick.txt,31,27,3
MobyDick.txt,85,62,3
MobyDick.txt,105,75,3
MobyDick.txt,99,70,3
MobyDick.txt,53,43,3
MobyDick.txt,52,36,3
MobyDick.txt,40,35,2
MobyDick.txt,53,41,3
MobyDick.txt,64,51,3
MobyDick.txt,52,43,3
MobyDick.txt,65,48,3
MobyDick.txt,36,31,3
MobyDick.txt,28,27,3
MobyDick.txt,38,34,3
MobyDick.txt,27,23,2
MobyDick.txt,61,43,3
MobyDick.txt,20,17,3
MobyDick.txt,18,17,2
MobyDick.txt,90,62,3
MobyDick.txt,41,36,3
MobyDick.txt,89,60,3
MobyDick.txt,40,33,3
MobyDick.txt,25,21,3
MobyDick.txt,115,74,3
MobyDick.txt,28,25,3
MobyDick.txt,58,47,3
MobyDick.txt,84,58,3
MobyDick.txt,72,54,3
MobyDick.txt,50,39,3
MobyDick.txt,23,21,3
MobyDick.txt,31,23,3
MobyDick.txt,24,21,2
MobyDick.txt,95,72,3
MobyDick.txt,227,120,4
MobyDick.txt,82,64,3
MobyDick.txt,46,43,3
MobyDick.txt,74,57,3
MobyDick.txt,20,20,2
MobyDick.txt,76,62,3
MobyDick.txt,36,30,3
MobyDick.txt,47,39,3
MobyDick.txt,8,8,2
MobyDick.txt,39,31,3
MobyDick.txt,39,35,3
MobyDick.txt,72,60,3
MobyDick.txt,34,31,3
MobyDick.txt,47,40,3
MobyDick.txt,143,105,3
MobyDick.txt,42,40,3
MobyDick.txt,39,28,3
MobyDick.txt,33,28,3
MobyDick.txt,6,6,2
MobyDick.txt,37,32,3
MobyDick.txt,7,7,2
MobyDick.txt,3,3,2
MobyDick.txt,50,37,3
MobyDick.txt,28,25,3
MobyDick.txt,46,37,3
MobyDick.txt,40,32,3
MobyDick.txt,24,22,3
MobyDick.txt,135,82,3
MobyDick.txt,8,8,2
MobyDick.txt,162,106,3
MobyDick.txt,45,40,3
MobyDick.txt,7,7,2
MobyDick.txt,161,104,3
MobyDick.txt,61,51,3
MobyDick.txt,35,32,3
MobyDick.txt,6,6,2
MobyDick.txt,80,58,3
MobyDick.txt,155,85,3
MobyDick.txt,315,153,4
MobyDick.txt,133,80,3
MobyDick.txt,104,64,3
MobyDick.txt,39,34,3
MobyDick.txt,15,12,3
MobyDick.txt,67,44,3
MobyDick.txt,10,10,2
MobyDick.txt,77,58,3
MobyDick.txt,33,28,3
MobyDick.txt,2,2,2
MobyDick.txt,13,13,2
MobyDick.txt,104,76,3
MobyDick.txt,2,2,2
MobyDick.txt,26,24,3
MobyDick.txt,12,11,2
MobyDick.txt,35,29,3
MobyDick.txt,10,9,2
MobyDick.txt,13,12,2
MobyDick.txt,15,13,3
MobyDick.txt,9,9,2
MobyDick.txt,5,5,2
MobyDick.txt,22,20,2
MobyDick.txt,31,24,3
MobyDick.txt,20,19,3
MobyDick.txt,31,27,3
MobyDick.txt,13,12,3
MobyDick.txt,6,6,2
MobyDick.txt,5,5,2
MobyDick.txt,16,15,3
MobyDick.txt,19,18,3
MobyDick.txt,17,15,2
MobyDick.txt,11,10,2
MobyDick.txt,7,7,2
MobyDick.txt,4,4,2
MobyDick.txt,19,19,2
MobyDick.txt,27,23,3
MobyDick.txt,8,6,3
MobyDick.txt,16,16,2
MobyDick.txt,6,5,3
MobyDick.txt,11,11,2
MobyDick.txt,15,14,3
MobyDick.txt,5,5,2
MobyDick.txt,18,17,3
MobyDick.txt,5,5,2
MobyDick.txt,33,30,3
MobyDick.txt,14,11,3
MobyDick.txt,37,31,3
MobyDick.txt,30,22,3
MobyDick.txt,64,42,3
MobyDick.txt,39,32,3
MobyDick.txt,15,13,3
MobyDick.txt,11,10,3
MobyDick.txt,16,16,2
